duration,month,hour,day_of_week,user_type
4.3667,6,18,Friday,Subscriber
44.3167,6,18,Friday,Subscriber
25.8167,6,18,Friday,Customer
15.7667,6,18,Friday,Subscriber
9.9,6,17,Friday,Subscriber
28.65,6,17,Friday,Customer
19.9833,6,17,Friday,Subscriber
17.85,6,17,Friday,Customer
14.7667,6,17,Friday,Subscriber
10.9167,6,17,Friday,Subscriber
11.75,6,17,Friday,Subscriber
29.3333,6,17,Friday,Subscriber
25.0167,6,17,Friday,Customer
8.5167,6,17,Friday,Subscriber
21.5167,6,17,Friday,Subscriber
4.9,6,17,Friday,Subscriber
32.7833,6,17,Friday,Customer
6.2333,6,17,Friday,Subscriber
12.3833,6,17,Friday,Subscriber
6.1333,6,17,Friday,Subscriber
89.4,6,17,Friday,Customer
10.6333,6,17,Friday,Subscriber
6.35,6,17,Friday,Subscriber
28.2167,6,17,Friday,Subscriber
30.2667,6,17,Friday,Customer
31.65,6,17,Friday,Customer
13.6167,6,17,Friday,Subscriber
9.3667,6,17,Friday,Subscriber
7.6667,6,17,Friday,Subscriber
4.8,6,17,Friday,Subscriber
56.9167,6,17,Friday,Customer
19.9833,6,17,Friday,Subscriber
26.3167,6,17,Friday,Subscriber
6.1667,6,17,Friday,Subscriber
10.0,6,17,Friday,Subscriber
13.1833,6,17,Friday,Subscriber
17.55,6,17,Friday,Customer
14.0667,6,17,Friday,Subscriber
10.9667,6,17,Friday,Subscriber
10.3167,6,17,Friday,Subscriber
15.1167,6,17,Friday,Subscriber
21.1167,6,17,Friday,Customer
12.3833,6,17,Friday,Subscriber
16.4833,6,17,Friday,Subscriber
31.0167,6,17,Friday,Customer
21.15,6,16,Friday,Subscriber
19.5,6,16,Friday,Subscriber
10.6667,6,16,Friday,Subscriber
25.5167,6,16,Friday,Subscriber
24.5167,6,16,Friday,Subscriber
8.95,6,16,Friday,Subscriber
12.45,6,16,Friday,Subscriber
3.5,6,16,Friday,Subscriber
6.85,6,16,Friday,Subscriber
16.0167,6,16,Friday,Subscriber
4.7,6,16,Friday,Subscriber
7.4167,6,16,Friday,Subscriber
3.6667,6,16,Friday,Subscriber
15.9833,6,16,Friday,Subscriber
8.8167,6,16,Friday,Subscriber
20.9333,6,16,Friday,Subscriber
9.8667,6,16,Friday,Subscriber
20.0167,6,16,Friday,Subscriber
9.95,6,16,Friday,Subscriber
9.7833,6,16,Friday,Subscriber
6.5833,6,16,Friday,Subscriber
16.2833,6,16,Friday,Subscriber
23.0333,6,16,Friday,Subscriber
11.1667,6,16,Friday,Subscriber
29.9333,6,16,Friday,Customer
19.1667,6,16,Friday,Subscriber
3.6,6,16,Friday,Subscriber
14.5333,6,16,Friday,Customer
6.2,6,16,Friday,Subscriber
31.8333,6,16,Friday,Subscriber
6.4,6,16,Friday,Subscriber
12.4,6,16,Friday,Subscriber
20.9833,6,16,Friday,Subscriber
20.35,6,16,Friday,Subscriber
6.4833,6,16,Friday,Subscriber
19.75,6,16,Friday,Subscriber
47.9333,6,16,Friday,Customer
29.1,6,16,Friday,Customer
29.2167,6,16,Friday,Subscriber
26.8833,6,16,Friday,Subscriber
45.7833,6,16,Friday,Customer
12.3167,6,16,Friday,Customer
16.5333,6,16,Friday,Subscriber
6.25,6,16,Friday,Subscriber
32.9833,6,16,Friday,Subscriber
13.35,6,16,Friday,Subscriber
9.9667,6,16,Friday,Subscriber
10.6167,6,16,Friday,Subscriber
27.5,6,16,Friday,Subscriber
8.45,6,16,Friday,Subscriber
13.6667,6,16,Friday,Subscriber
34.6667,6,15,Friday,Subscriber
12.65,6,15,Friday,Subscriber
3.0667,6,15,Friday,Subscriber
19.9167,6,15,Friday,Subscriber
45.0667,6,15,Friday,Customer
16.0667,6,15,Friday,Subscriber
15.9333,6,15,Friday,Subscriber
44.0,6,15,Friday,Customer
26.4667,6,15,Friday,Subscriber
2.3,6,15,Friday,Subscriber
8.85,6,15,Friday,Subscriber
20.8167,6,15,Friday,Subscriber
21.0167,6,15,Friday,Customer
11.2,6,15,Friday,Subscriber
8.6167,6,15,Friday,Subscriber
24.1333,6,15,Friday,Subscriber
11.8333,6,15,Friday,Subscriber
4.3667,6,15,Friday,Subscriber
6.9,6,15,Friday,Subscriber
14.4,6,15,Friday,Customer
12.2833,6,15,Friday,Subscriber
9.6333,6,15,Friday,Subscriber
20.7167,6,15,Friday,Subscriber
28.7333,6,15,Friday,Customer
23.6,6,15,Friday,Subscriber
4.7667,6,15,Friday,Customer
5.7333,6,15,Friday,Customer
58.9667,6,15,Friday,Customer
17.4,6,15,Friday,Subscriber
23.15,6,15,Friday,Customer
25.2833,6,15,Friday,Subscriber
7.3,6,15,Friday,Subscriber
17.9333,6,15,Friday,Customer
4.6167,6,15,Friday,Subscriber
7.1,6,15,Friday,Subscriber
37.9667,6,14,Friday,Customer
11.0167,6,14,Friday,Customer
26.25,6,14,Friday,Subscriber
16.2833,6,14,Friday,Customer
4.35,6,14,Friday,Customer
5.6,6,14,Friday,Customer
11.4,6,14,Friday,Customer
33.6833,6,14,Friday,Subscriber
12.6833,6,14,Friday,Subscriber
10.05,6,14,Friday,Subscriber
17.35,6,14,Friday,Subscriber
15.4667,6,14,Friday,Customer
15.3667,6,14,Friday,Subscriber
65.3833,6,14,Friday,Customer
94.75,6,14,Friday,Customer
4.6667,6,14,Friday,Subscriber
37.9,6,14,Friday,Customer
17.8333,6,14,Friday,Subscriber
5.2667,6,14,Friday,Subscriber
4.8,6,13,Friday,Subscriber
19.7833,6,13,Friday,Customer
6.2167,6,13,Friday,Subscriber
18.5333,6,13,Friday,Customer
26.4167,6,13,Friday,Customer
21.9167,6,13,Friday,Subscriber
27.9667,6,13,Friday,Customer
5.5,6,13,Friday,Subscriber
14.45,6,13,Friday,Customer
8.6167,6,13,Friday,Subscriber
23.9833,6,13,Friday,Customer
7.6,6,13,Friday,Subscriber
15.1333,6,13,Friday,Customer
10.5667,6,13,Friday,Subscriber
19.7333,6,13,Friday,Subscriber
5.6,6,13,Friday,Subscriber
11.65,6,13,Friday,Customer
13.95,6,13,Friday,Subscriber
6.2833,6,13,Friday,Subscriber
20.5833,6,13,Friday,Customer
29.75,6,13,Friday,Customer
24.4667,6,13,Friday,Customer
16.8167,6,13,Friday,Subscriber
45.5667,6,13,Friday,Customer
24.65,6,13,Friday,Subscriber
46.6,6,12,Friday,Customer
92.9833,6,12,Friday,Customer
11.8833,6,12,Friday,Subscriber
8.8333,6,12,Friday,Subscriber
30.5167,6,12,Friday,Subscriber
5.4833,6,12,Friday,Subscriber
114.55,6,12,Friday,Customer
7.7,6,12,Friday,Subscriber
25.1333,6,12,Friday,Customer
29.3667,6,12,Friday,Customer
7.8,6,12,Friday,Subscriber
7.1167,6,12,Friday,Subscriber
5.6167,6,12,Friday,Subscriber
8.8167,6,12,Friday,Customer
14.3333,6,12,Friday,Subscriber
6.7333,6,12,Friday,Subscriber
23.15,6,12,Friday,Customer
52.05,6,12,Friday,Customer
17.9833,6,12,Friday,Customer
12.3667,6,12,Friday,Customer
13.9833,6,12,Friday,Subscriber
12.6333,6,12,Friday,Customer
13.7167,6,12,Friday,Customer
4.85,6,12,Friday,Customer
9.4167,6,12,Friday,Customer
47.4667,6,12,Friday,Customer
8.4833,6,12,Friday,Subscriber
25.8833,6,12,Friday,Customer
10.8667,6,12,Friday,Subscriber
9.2,6,12,Friday,Subscriber
12.0667,6,12,Friday,Subscriber
15.5667,6,12,Friday,Customer
16.2833,6,12,Friday,Customer
11.2667,6,12,Friday,Subscriber
15.2333,6,12,Friday,Subscriber
5.5333,6,11,Friday,Customer
8.2833,6,11,Friday,Subscriber
5.9333,6,11,Friday,Subscriber
24.9167,6,11,Friday,Subscriber
13.7167,6,11,Friday,Customer
95.0,6,11,Friday,Customer
109.5333,6,11,Friday,Customer
38.2833,6,11,Friday,Customer
35.45,6,11,Friday,Customer
4.4333,6,11,Friday,Subscriber
3.15,6,11,Friday,Subscriber
14.5833,6,11,Friday,Subscriber
30.4167,6,11,Friday,Customer
17.8,6,11,Friday,Subscriber
16.4167,6,11,Friday,Subscriber
6.1167,6,11,Friday,Subscriber
15.7833,6,11,Friday,Customer
26.7167,6,11,Friday,Customer
10.5,6,11,Friday,Subscriber
23.7667,6,11,Friday,Customer
11.2167,6,11,Friday,Customer
149.3,6,10,Friday,Customer
1.6333,6,10,Friday,Subscriber
3.6833,6,10,Friday,Subscriber
10.5833,6,10,Friday,Customer
9.1,6,10,Friday,Customer
24.6833,6,10,Friday,Customer
43.5333,6,10,Friday,Customer
25.6833,6,10,Friday,Customer
15.0167,6,10,Friday,Subscriber
7.4333,6,10,Friday,Subscriber
4.05,6,10,Friday,Subscriber
3.9667,6,10,Friday,Subscriber
3.05,6,10,Friday,Subscriber
3.0167,6,10,Friday,Subscriber
11.9667,6,10,Friday,Subscriber
9.5667,6,10,Friday,Subscriber
18.2667,6,10,Friday,Customer
32.5,6,10,Friday,Customer
5.4833,6,10,Friday,Subscriber
5.4167,6,9,Friday,Subscriber
23.45,6,9,Friday,Customer
19.8667,6,9,Friday,Customer
20.1333,6,9,Friday,Subscriber
20.5,6,9,Friday,Subscriber
9.7667,6,9,Friday,Subscriber
20.4667,6,9,Friday,Subscriber
15.45,6,9,Friday,Subscriber
25.35,6,9,Friday,Subscriber
8.6,6,9,Friday,Subscriber
42.3667,6,9,Friday,Subscriber
6.6833,6,9,Friday,Subscriber
17.4333,6,9,Friday,Subscriber
21.05,6,9,Friday,Customer
10.0167,6,9,Friday,Subscriber
7.6833,6,9,Friday,Subscriber
6.7333,6,8,Friday,Subscriber
19.5833,6,8,Friday,Subscriber
10.2,6,8,Friday,Subscriber
9.4,6,8,Friday,Subscriber
5.0,6,8,Friday,Subscriber
5.3167,6,8,Friday,Subscriber
6.3833,6,8,Friday,Subscriber
17.9333,6,8,Friday,Subscriber
15.0333,6,8,Friday,Subscriber
7.1333,6,8,Friday,Subscriber
6.1,6,8,Friday,Subscriber
5.5167,6,8,Friday,Subscriber
28.6,6,8,Friday,Subscriber
3.1167,6,8,Friday,Subscriber
7.5333,6,8,Friday,Subscriber
5.2333,6,8,Friday,Subscriber
11.5,6,8,Friday,Subscriber
8.1167,6,8,Friday,Subscriber
14.8333,6,8,Friday,Subscriber
262.1833,6,8,Friday,Customer
11.6,6,8,Friday,Subscriber
28.65,6,8,Friday,Subscriber
18.4833,6,8,Friday,Subscriber
9.7667,6,7,Friday,Subscriber
10.1667,6,7,Friday,Subscriber
3.0333,6,7,Friday,Subscriber
23.25,6,7,Friday,Subscriber
8.8167,6,7,Friday,Subscriber
19.9,6,7,Friday,Subscriber
12.9,6,7,Friday,Subscriber
19.8167,6,7,Friday,Subscriber
3.6333,6,7,Friday,Subscriber
11.5833,6,7,Friday,Subscriber
22.75,6,7,Friday,Subscriber
12.3333,6,7,Friday,Subscriber
14.4167,6,7,Friday,Subscriber
4.1,6,7,Friday,Subscriber
7.3667,6,7,Friday,Subscriber
5.8,6,7,Friday,Subscriber
13.0833,6,7,Friday,Subscriber
14.0667,6,7,Friday,Subscriber
12.5667,6,7,Friday,Subscriber
10.8333,6,7,Friday,Subscriber
4.15,6,7,Friday,Subscriber
5.95,6,6,Friday,Subscriber
10.35,6,6,Friday,Subscriber
6.3167,6,6,Friday,Subscriber
10.1833,6,6,Friday,Subscriber
6.1333,6,6,Friday,Subscriber
7.7667,6,6,Friday,Subscriber
7.7333,6,6,Friday,Subscriber
20.45,6,6,Friday,Subscriber
19.1167,6,6,Friday,Subscriber
14.3167,6,6,Friday,Subscriber
4.4667,6,6,Friday,Subscriber
13.3,6,6,Friday,Subscriber
10.15,6,6,Friday,Subscriber
1.7667,6,6,Friday,Subscriber
5.25,6,6,Friday,Subscriber
17.6,6,5,Friday,Subscriber
6.8,6,5,Friday,Subscriber
24.6333,6,5,Friday,Subscriber
17.3333,6,5,Friday,Subscriber
21.1833,6,5,Friday,Customer
7.0167,6,4,Friday,Subscriber
16.8,6,1,Friday,Subscriber
5.2667,6,0,Friday,Subscriber
33.2333,6,0,Friday,Customer
3.0667,6,0,Friday,Subscriber
10.2333,6,0,Friday,Subscriber
2.2167,6,23,Thursday,Subscriber
10.8167,6,23,Thursday,Subscriber
22.25,6,23,Thursday,Subscriber
7.95,6,21,Thursday,Subscriber
6.3667,6,21,Thursday,Subscriber
6.3,6,21,Thursday,Subscriber
17.3667,6,21,Thursday,Customer
8.7,6,21,Thursday,Subscriber
8.55,6,21,Thursday,Subscriber
6.1833,6,21,Thursday,Subscriber
19.2333,6,21,Thursday,Subscriber
19.5333,6,21,Thursday,Customer
14.3167,6,21,Thursday,Subscriber
11.6667,6,20,Thursday,Subscriber
5.9333,6,20,Thursday,Customer
8.4333,6,20,Thursday,Subscriber
19.8833,6,20,Thursday,Customer
3.8833,6,20,Thursday,Subscriber
17.4833,6,20,Thursday,Customer
16.6,6,20,Thursday,Subscriber
3.9333,6,20,Thursday,Subscriber
22.4167,6,20,Thursday,Subscriber
15.2833,6,20,Thursday,Customer
9.6,6,20,Thursday,Subscriber
9.1333,6,20,Thursday,Subscriber
9.0833,6,20,Thursday,Subscriber
28.5833,6,19,Thursday,Customer
10.5167,6,19,Thursday,Customer
14.2333,6,19,Thursday,Subscriber
14.8833,6,19,Thursday,Subscriber
43.8,6,19,Thursday,Customer
21.4667,6,19,Thursday,Customer
21.8833,6,19,Thursday,Subscriber
10.2167,6,19,Thursday,Subscriber
24.8833,6,19,Thursday,Subscriber
19.0,6,19,Thursday,Subscriber
25.65,6,19,Thursday,Customer
3.4667,6,19,Thursday,Subscriber
1.5333,6,19,Thursday,Subscriber
11.0167,6,19,Thursday,Subscriber
14.2667,6,19,Thursday,Subscriber
20.4833,6,19,Thursday,Subscriber
6.2,6,19,Thursday,Subscriber
6.55,6,19,Thursday,Subscriber
30.8,6,19,Thursday,Subscriber
4.6333,6,19,Thursday,Subscriber
4.3667,6,19,Thursday,Customer
16.9833,6,19,Thursday,Subscriber
17.1333,6,19,Thursday,Subscriber
12.8333,6,19,Thursday,Subscriber
24.7333,6,18,Thursday,Customer
14.8833,6,18,Thursday,Subscriber
27.1167,6,18,Thursday,Customer
14.5,6,18,Thursday,Subscriber
16.3333,6,18,Thursday,Subscriber
22.5333,6,18,Thursday,Customer
21.5667,6,18,Thursday,Customer
17.2,6,18,Thursday,Subscriber
18.7,6,18,Thursday,Subscriber
5.3,6,18,Thursday,Subscriber
50.15,6,18,Thursday,Customer
12.35,6,18,Thursday,Subscriber
2.9,6,18,Thursday,Subscriber
6.95,6,18,Thursday,Subscriber
18.2833,6,18,Thursday,Subscriber
22.7167,6,18,Thursday,Customer
19.8167,6,18,Thursday,Customer
8.6167,6,18,Thursday,Subscriber
75.4833,6,18,Thursday,Customer
25.5167,6,18,Thursday,Customer
13.05,6,18,Thursday,Subscriber
10.5167,6,18,Thursday,Subscriber
48.5,6,18,Thursday,Customer
28.35,6,18,Thursday,Customer
7.1333,6,18,Thursday,Subscriber
9.9333,6,18,Thursday,Subscriber
10.8167,6,18,Thursday,Subscriber
9.2,6,18,Thursday,Subscriber
18.9,6,18,Thursday,Subscriber
11.65,6,18,Thursday,Subscriber
34.45,6,17,Thursday,Subscriber
21.65,6,17,Thursday,Subscriber
53.8167,6,17,Thursday,Subscriber
9.5167,6,17,Thursday,Subscriber
4.7833,6,17,Thursday,Subscriber
8.15,6,17,Thursday,Subscriber
7.3167,6,17,Thursday,Subscriber
5.0167,6,17,Thursday,Subscriber
4.8833,6,17,Thursday,Subscriber
12.35,6,17,Thursday,Subscriber
28.5833,6,17,Thursday,Customer
24.2333,6,17,Thursday,Subscriber
10.0667,6,17,Thursday,Subscriber
19.5333,6,17,Thursday,Subscriber
3.4833,6,17,Thursday,Subscriber
5.5833,6,17,Thursday,Subscriber
5.9,6,17,Thursday,Subscriber
12.4333,6,17,Thursday,Subscriber
17.6,6,17,Thursday,Subscriber
21.7333,6,17,Thursday,Subscriber
21.5167,6,17,Thursday,Subscriber
9.3833,6,17,Thursday,Subscriber
6.9833,6,17,Thursday,Subscriber
5.75,6,17,Thursday,Subscriber
16.8833,6,17,Thursday,Subscriber
7.9333,6,17,Thursday,Subscriber
14.4667,6,17,Thursday,Subscriber
28.6167,6,17,Thursday,Subscriber
18.65,6,17,Thursday,Subscriber
19.7667,6,17,Thursday,Subscriber
7.8167,6,17,Thursday,Subscriber
692.4333,6,17,Thursday,Subscriber
8.05,6,17,Thursday,Subscriber
4.5667,6,17,Thursday,Subscriber
25.1,6,17,Thursday,Subscriber
15.5167,6,17,Thursday,Subscriber
14.4167,6,17,Thursday,Customer
8.2667,6,17,Thursday,Subscriber
17.7833,6,17,Thursday,Subscriber
8.4167,6,17,Thursday,Subscriber
6.15,6,17,Thursday,Subscriber
25.3167,6,17,Thursday,Subscriber
27.9667,6,17,Thursday,Subscriber
24.1,6,17,Thursday,Subscriber
17.1667,6,16,Thursday,Subscriber
5.05,6,16,Thursday,Subscriber
6.9667,6,16,Thursday,Subscriber
17.45,6,16,Thursday,Subscriber
4.85,6,16,Thursday,Subscriber
22.9333,6,16,Thursday,Subscriber
19.5667,6,16,Thursday,Subscriber
22.1167,6,16,Thursday,Subscriber
10.85,6,16,Thursday,Subscriber
4.65,6,16,Thursday,Subscriber
22.1833,6,16,Thursday,Customer
2.95,6,16,Thursday,Subscriber
15.4833,6,16,Thursday,Subscriber
60.7,6,16,Thursday,Customer
8.2167,6,16,Thursday,Subscriber
7.1167,6,16,Thursday,Subscriber
3.8333,6,16,Thursday,Subscriber
18.8167,6,16,Thursday,Subscriber
3.8333,6,16,Thursday,Subscriber
6.2,6,16,Thursday,Subscriber
12.8167,6,16,Thursday,Subscriber
9.0333,6,16,Thursday,Subscriber
7.15,6,16,Thursday,Subscriber
33.85,6,16,Thursday,Customer
5.35,6,16,Thursday,Subscriber
8.4833,6,16,Thursday,Subscriber
31.6833,6,16,Thursday,Subscriber
16.5833,6,16,Thursday,Subscriber
66.45,6,16,Thursday,Customer
12.1,6,16,Thursday,Subscriber
20.8833,6,16,Thursday,Subscriber
4.9167,6,16,Thursday,Customer
5.1,6,16,Thursday,Customer
17.2667,6,16,Thursday,Customer
18.8333,6,16,Thursday,Customer
29.25,6,16,Thursday,Customer
9.3667,6,16,Thursday,Subscriber
45.6667,6,16,Thursday,Customer
96.4833,6,16,Thursday,Customer
25.7,6,16,Thursday,Customer
15.7667,6,15,Thursday,Customer
3.9333,6,15,Thursday,Subscriber
16.6667,6,15,Thursday,Subscriber
30.7167,6,15,Thursday,Customer
46.4667,6,15,Thursday,Customer
4.3667,6,15,Thursday,Subscriber
9.8167,6,15,Thursday,Subscriber
21.75,6,15,Thursday,Subscriber
11.2667,6,15,Thursday,Subscriber
18.2333,6,15,Thursday,Subscriber
25.9333,6,15,Thursday,Customer
16.1333,6,15,Thursday,Subscriber
17.85,6,15,Thursday,Customer
24.0833,6,15,Thursday,Subscriber
19.1667,6,15,Thursday,Customer
19.2,6,15,Thursday,Subscriber
21.2667,6,15,Thursday,Customer
42.7333,6,15,Thursday,Customer
17.4167,6,15,Thursday,Customer
32.45,6,15,Thursday,Customer
25.3667,6,15,Thursday,Customer
14.0833,6,14,Thursday,Subscriber
11.5333,6,14,Thursday,Customer
12.5667,6,14,Thursday,Customer
5.2833,6,14,Thursday,Subscriber
3.3833,6,14,Thursday,Subscriber
24.25,6,14,Thursday,Customer
10.45,6,14,Thursday,Subscriber
19.8,6,14,Thursday,Customer
47.4333,6,14,Thursday,Customer
46.9667,6,14,Thursday,Customer
37.2167,6,14,Thursday,Customer
53.8833,6,14,Thursday,Customer
1384.3667,6,14,Thursday,Customer
13.4667,6,14,Thursday,Subscriber
37.7667,6,14,Thursday,Customer
7.4667,6,14,Thursday,Subscriber
16.8,6,14,Thursday,Subscriber
7.5,6,13,Thursday,Subscriber
5.05,6,13,Thursday,Subscriber
4.1833,6,13,Thursday,Subscriber
13.0333,6,13,Thursday,Subscriber
38.3667,6,13,Thursday,Customer
7.7333,6,13,Thursday,Subscriber
4.3333,6,13,Thursday,Customer
12.45,6,13,Thursday,Customer
8.2,6,13,Thursday,Subscriber
3.3,6,13,Thursday,Subscriber
7.9333,6,13,Thursday,Subscriber
51.35,6,13,Thursday,Customer
6.0667,6,13,Thursday,Subscriber
7.6333,6,13,Thursday,Subscriber
22.3667,6,13,Thursday,Customer
11.35,6,13,Thursday,Subscriber
5.8,6,13,Thursday,Subscriber
24.3167,6,13,Thursday,Subscriber
15.1833,6,13,Thursday,Subscriber
34.45,6,13,Thursday,Customer
29.3833,6,13,Thursday,Customer
2.85,6,13,Thursday,Subscriber
13.9833,6,12,Thursday,Customer
20.2833,6,12,Thursday,Subscriber
7.5,6,12,Thursday,Subscriber
33.05,6,12,Thursday,Customer
4.0167,6,12,Thursday,Subscriber
16.0333,6,12,Thursday,Subscriber
7.9667,6,12,Thursday,Subscriber
14.55,6,12,Thursday,Subscriber
32.5333,6,12,Thursday,Subscriber
9.3833,6,12,Thursday,Subscriber
25.1667,6,12,Thursday,Subscriber
19.0667,6,12,Thursday,Customer
17.0833,6,12,Thursday,Subscriber
28.2,6,12,Thursday,Subscriber
4.15,6,12,Thursday,Subscriber
42.1833,6,12,Thursday,Customer
24.7167,6,12,Thursday,Customer
11.8333,6,12,Thursday,Customer
12.8833,6,12,Thursday,Subscriber
67.0167,6,12,Thursday,Customer
74.9,6,12,Thursday,Customer
14.4167,6,11,Thursday,Customer
6.6167,6,11,Thursday,Subscriber
7.9833,6,11,Thursday,Subscriber
24.5167,6,11,Thursday,Customer
22.8833,6,11,Thursday,Customer
7.0167,6,11,Thursday,Subscriber
2.4833,6,11,Thursday,Subscriber
12.3333,6,11,Thursday,Subscriber
16.0167,6,11,Thursday,Subscriber
16.95,6,11,Thursday,Subscriber
10.8667,6,11,Thursday,Subscriber
7.9,6,10,Thursday,Subscriber
58.5833,6,10,Thursday,Customer
5.75,6,10,Thursday,Subscriber
8.5833,6,10,Thursday,Subscriber
15.3,6,10,Thursday,Customer
4.6667,6,10,Thursday,Subscriber
3.9333,6,10,Thursday,Subscriber
7.8333,6,9,Thursday,Subscriber
12.55,6,9,Thursday,Subscriber
6.5167,6,9,Thursday,Customer
15.2333,6,9,Thursday,Subscriber
23.2,6,9,Thursday,Subscriber
10.35,6,9,Thursday,Subscriber
11.4333,6,9,Thursday,Subscriber
14.1333,6,9,Thursday,Subscriber
3.4167,6,9,Thursday,Subscriber
11.5833,6,9,Thursday,Subscriber
5.4,6,9,Thursday,Subscriber
5.1333,6,8,Thursday,Subscriber
4.7333,6,8,Thursday,Subscriber
4.95,6,8,Thursday,Subscriber
14.9167,6,8,Thursday,Subscriber
6.2833,6,8,Thursday,Subscriber
4.3667,6,8,Thursday,Subscriber
7.4333,6,8,Thursday,Subscriber
10.7167,6,8,Thursday,Subscriber
14.65,6,8,Thursday,Subscriber
20.1,6,8,Thursday,Subscriber
13.5833,6,8,Thursday,Subscriber
9.2667,6,8,Thursday,Subscriber
5.9,6,8,Thursday,Subscriber
4.65,6,8,Thursday,Subscriber
7.1833,6,8,Thursday,Subscriber
8.9667,6,8,Thursday,Subscriber
11.0833,6,8,Thursday,Subscriber
7.2167,6,8,Thursday,Subscriber
11.3333,6,8,Thursday,Subscriber
21.3333,6,8,Thursday,Subscriber
21.0,6,8,Thursday,Subscriber
13.0667,6,8,Thursday,Subscriber
2.5667,6,7,Thursday,Subscriber
8.2833,6,7,Thursday,Subscriber
13.9,6,7,Thursday,Subscriber
11.2833,6,7,Thursday,Subscriber
7.7667,6,7,Thursday,Subscriber
4.2,6,7,Thursday,Subscriber
14.1,6,7,Thursday,Subscriber
8.6333,6,7,Thursday,Subscriber
8.6833,6,7,Thursday,Subscriber
10.6667,6,7,Thursday,Subscriber
18.4333,6,7,Thursday,Subscriber
8.7333,6,7,Thursday,Subscriber
19.4,6,7,Thursday,Subscriber
26.55,6,7,Thursday,Subscriber
8.4167,6,7,Thursday,Subscriber
8.4167,6,7,Thursday,Subscriber
8.6833,6,7,Thursday,Subscriber
11.9833,6,7,Thursday,Subscriber
2.5333,6,7,Thursday,Subscriber
4.0167,6,7,Thursday,Subscriber
24.3833,6,7,Thursday,Subscriber
9.45,6,7,Thursday,Subscriber
8.9167,6,6,Thursday,Subscriber
6.0333,6,6,Thursday,Subscriber
4.05,6,6,Thursday,Subscriber
5.3333,6,6,Thursday,Subscriber
5.6167,6,6,Thursday,Subscriber
13.4167,6,6,Thursday,Subscriber
14.2,6,6,Thursday,Subscriber
8.2333,6,6,Thursday,Subscriber
16.9833,6,5,Thursday,Subscriber
7.75,6,5,Thursday,Subscriber
6.7167,6,5,Thursday,Subscriber
2.45,6,4,Thursday,Subscriber
20.2,6,2,Thursday,Subscriber
23.3,6,2,Thursday,Customer
7.95,6,2,Thursday,Subscriber
7.1667,6,23,Wednesday,Subscriber
22.0167,6,23,Wednesday,Customer
4.35,6,22,Wednesday,Subscriber
5.4,6,22,Wednesday,Subscriber
2.1167,6,22,Wednesday,Subscriber
6.1667,6,22,Wednesday,Subscriber
18.25,6,22,Wednesday,Customer
8.1667,6,22,Wednesday,Subscriber
3.5,6,21,Wednesday,Subscriber
8.9,6,21,Wednesday,Subscriber
3.9833,6,21,Wednesday,Subscriber
8.35,6,21,Wednesday,Subscriber
8.4,6,21,Wednesday,Subscriber
11.0667,6,20,Wednesday,Subscriber
8.0167,6,19,Wednesday,Subscriber
6.1,6,19,Wednesday,Customer
5.7167,6,19,Wednesday,Subscriber
5.4,6,19,Wednesday,Subscriber
3.75,6,19,Wednesday,Subscriber
21.3,6,19,Wednesday,Subscriber
23.7167,6,19,Wednesday,Subscriber
11.0667,6,19,Wednesday,Subscriber
53.3667,6,19,Wednesday,Customer
6.05,6,19,Wednesday,Subscriber
12.75,6,18,Wednesday,Subscriber
19.3667,6,18,Wednesday,Subscriber
17.6167,6,18,Wednesday,Subscriber
60.3,6,18,Wednesday,Subscriber
13.1167,6,18,Wednesday,Subscriber
3.1,6,18,Wednesday,Subscriber
4.05,6,18,Wednesday,Subscriber
51.8667,6,18,Wednesday,Customer
7.4667,6,18,Wednesday,Subscriber
16.0333,6,18,Wednesday,Subscriber
7.05,6,18,Wednesday,Subscriber
10.8333,6,18,Wednesday,Subscriber
3.7833,6,18,Wednesday,Subscriber
5.9,6,18,Wednesday,Subscriber
8.0167,6,18,Wednesday,Subscriber
16.6833,6,18,Wednesday,Subscriber
8.25,6,18,Wednesday,Subscriber
5.8667,6,18,Wednesday,Subscriber
12.1333,6,17,Wednesday,Subscriber
7.4333,6,17,Wednesday,Subscriber
11.5167,6,17,Wednesday,Subscriber
16.2333,6,17,Wednesday,Subscriber
9.7833,6,17,Wednesday,Subscriber
16.35,6,17,Wednesday,Subscriber
11.6167,6,17,Wednesday,Subscriber
9.4167,6,17,Wednesday,Subscriber
15.5,6,17,Wednesday,Customer
7.35,6,17,Wednesday,Subscriber
10.5,6,17,Wednesday,Subscriber
25.65,6,17,Wednesday,Subscriber
4.85,6,17,Wednesday,Subscriber
8.2333,6,17,Wednesday,Subscriber
6.3667,6,17,Wednesday,Subscriber
5.55,6,17,Wednesday,Subscriber
3.8833,6,17,Wednesday,Subscriber
2.8167,6,17,Wednesday,Subscriber
12.0667,6,17,Wednesday,Subscriber
13.6167,6,17,Wednesday,Subscriber
19.05,6,17,Wednesday,Subscriber
7.7833,6,17,Wednesday,Subscriber
3.2667,6,17,Wednesday,Subscriber
9.6,6,17,Wednesday,Subscriber
19.8167,6,17,Wednesday,Customer
14.4667,6,17,Wednesday,Subscriber
12.3667,6,17,Wednesday,Subscriber
21.4667,6,17,Wednesday,Customer
8.5,6,17,Wednesday,Subscriber
11.35,6,17,Wednesday,Subscriber
21.8167,6,17,Wednesday,Subscriber
